,Text
170,"I have never seen these pools so empty. It's a council run facility, so you need a vaccine pass to enter, but there's only about 12 people here, including us 🤔 https://t.co/VjLM2a6OdF"
171,"@Kiwi_Paul_B @joshoconnorchen @LexRegina72 No Paul, the adults don’t think that 🙄. We understand science, so yes we are aware that vaxxed can still get it, pass it on and still die from it. We also understand those risks are minimized by the vaccine. This prevents health system being overwhelmed."
172,@kendra_c__ I’m not surprised it’s somebody breaking the rules. You know they should invalidate the vaccine pass if you should be self isolating…
173,"And this is why I decided to stop hugging months ago. Why I’m also double-vaxxed, will be boostered asap &amp; mask-up always. It’s why I NEVER go into shops/cafes/events/hairdressers with no vaccine pass verification or scanning. Covid will fuck with my livelihood. No smell No earn. https://t.co/fKEbWQHfRf"
174,"@Merlotmike @nzhotdog1 What about the fact they are quite able to pass it on to the elderly, vulnerable, those unable to get the vaccine, and immunocompromised people. Oh of course and those unvaccinated."
175,"Just got kicked out of Wright &amp; Co cafe in Havelock North as mentioned to the manager we weren’t asked for vaccine pass when ordering. Offered it &amp; they scanned it. 3 folks b4 us not asked. Manager got upset &amp; said if we didn’t like, then go. We did."
176,@paulbrislen I liked how @FlyAirNZ changed their app to include vaccine pass status. It made my work trip to Chch pretty seamless
177,"@ProfessorRees @SkyNews We refer to vaccine as it was passed in a bill . It don’t vaccinate , it slows it down temporarily , hence shot after shot. It’s not like polio or any other vaccine , it’s a temp drug , until they find something that shuts it down . Time to be honest , about this drug"
178,It seems 2 me that I am having lucky time with messages from gorgeous ladies but also with Real man power like yours not being cut jet  /So horse vaccine which I choose 2 have  not waiting 4 booster like  member of my family who r much smarter than me let see if this can pass !! https://t.co/dlk8heNqpO
179,"@RichardHills_ Too young, too drunk, no shoes, wrong shoes, wearing shorts, not having a valid id (only passport or driver’s license accepted).

Imagine requiring a vaccine pass!"
180,Is the vaccine pass verification opensource? I wanna hook it up to an automatic gate
181,@hr8ch Of course. We’ve got the only pools in the region that you don’t need a vaccine pass 😒
182,@AlistairFaulkn1 @PowderPuffPlay Vaccine pass
183,"drove through the northland border all ready with my vaccine pass and negative test and was signalled right through with no check. even had my mask on. 

ps traffic moving freely and everyone’s well behaved https://t.co/UM48d73lKd"
184,"@pjsnicms @skellyaknz All drugs were once trial drugs. Once they pass phase 3 they are approved. The vaccines have passed phase 3 and are approved.

I wonder if you argue in a same way for Paracetamol or Antibiotics?"
185,"My reading of this is no vaccine pass, no tattoo, but am I reading it wrong? https://t.co/xIRBK88Rgx https://t.co/YLDwWr87aw"
186,"@its_not_lupus Āe, vaccine pass or Covid test to enter Tāmaki 👍🏽"
187,It was so easy to upload vaccine pass to the @FlyAirNZ App- all set for easy domestic travel. #VaccinesSaveLives #safetravel #vaccinepass
188,"vaccine pass ready, covid test came through negative, summer and NYE ✅ 😉 https://t.co/zigo2L8rZk"
189,Vaccine pass keeps disappearing off my home screen fkn annoying
190,"So, is the vaccine pass a legal document?

If it is, does that mean it can be used as a form of ID to be served in pubs/bars? 

What do you think?"
191,"Loaded my vaccine pass into @FlyAirNZ app - super easy. 

Thanks team for continuing to keep us safe."
192,"Out with friends last night. Went to a bar in the city where we had to show our vaccine passes.

All too easy.

There were a group of people behind us.

All but one had their pass. She couldn’t get in the bar. One of her mates was so annoyed, she smacked her!

No pass, no play 🤷🏽‍♂️"
193,@jacindaardern @BarbEdmondsMana @covid19nz Tonight one of my friends had a problem with one of the staff @ReadingCinemas couldn't scan #vaccinepass from her smartphone and was wondering 🤔 what is the hold up.  It has to be the #verifyapp and has anyone have the same problem?  🤷
194,@cjsbishop We shouldn’t require a local vaccine pass for them. Just recognise overseas passes / evidence. Get rid of the stupid bureaucracy.
195,"The vaccine pass age requirement many are getting wrong, including councils and the Government https://t.co/v5CIgsBEkX"
196,Dear lazy Web. How do I get my kid's vaccine pass?
197,"Android waiting for facial recognition to fail before letting me enter my pattern for my vaccine pass is an example of two things:
1) I miss back-of-phone fingerprint readers like the Pixel 2 (it was great and you could even use it for gestures)

2) Not enough UX testing was done"
198,Absolutely blimmen stoked that the board of the NZMCA has voted unanimously to mandate the use of vaccine pass for all of their parks. I’m cancelling some other campgrounds that haven’t done this &amp; will stay at NZMCA ones instead. Feels a lot safer.
199,"SQUAD ANNOUNCEMENT

Our MAGICIANS and KINGS sides to take on the HINDS and STAGS tomorrow night at Hagley Oval in the Dream11 Super Smash

Gates - 2:30PM 
Remember your MY VACCINE PASS

TICKETS - https://t.co/awTCF0iwF3
Watch LIVE on Spark Sport

#cricket #supersmashnz https://t.co/ixsKD2H82L"
200,@DjAllGooD30 @EmmaSayle It is a vaccine  it’s not about control where does that thinking come from vaccinations have saved millions throughout this disease and many others in worlds history people pass disease and people work hard risking their life to save others  that’s no control
201,"Earlier today while walking on my way to Kmart Porirua and certain that I saw a person wearing t-shirt with vaccine pass on it. 
That's one way easier for someone to screenshot your vaccine pass and use it. 
#NorthCityShoppingCentre
#poriruacity"
202,Happy to report that on a two day trip to Welington the vaccine pass system is running like clockwork.
203,"Air New Zealand Airpoints members can now link My Vaccine Pass to airline's app

https://t.co/QWpHUl7Ub6"
204,"This might be nothing but:
- overseas visitors have to get a domestic vaccine pass by adding their vaccinations to the NZ CIR
- they’ll need to get given an NHI number for this?
- there are ~14mil possible NHI numbers
- in 2019 11mil people visited NZ

Won’t we run out of NHIs?"
205,This sounds like a brilliant implementation of the Vaccine Pass! Ka pai https://t.co/80As2amVbK
206,First cafe meetup that required my vaccine pass #NewZealand https://t.co/NYEi8T7PBu
207,Birdwoods in Havelock North require your vaccine pass in order for you to dine. Nice to know fellow diners are also double-jabbed 💉💉🍽 😊👍 https://t.co/xdD62pWuvR
208,"I reported a breach at the covid 19 website about the majority of businesses in Christchurch not demanding a vaccine pass. I would like to support such businesses if I could find them. Maybe everyone needs to do the same, we may get somewhere. https://t.co/ma9tdsxf3S"
209,"Confused about My Vaccine Pass? You're not alone. Here are some key questions answered

https://t.co/dVj6WWzAD5"
210,"""Refusal to support the vaccine pass is a harmful political statement that undermines efforts to keep people safe."" https://t.co/dOxAsHB1eB"
211,My dear friend @oldmannato sent me this and immediately thought of you @chrissybizzz - I knew you'd appreciate it!! #vaccinepass #itsnotrocketscience https://t.co/nq9EydZJk8
212,Today i used my vaccine pass at the local pool for the 1st time and don't have one issue with it and i show it before they asked for it....
213,"Omg the vaccine passports are not “““ segregation””” you absolute numpties. You have full control over either being vaccinated or having a legit exemption, in which case you receive an identical pass. 🤯 Some people have never been the actual victims of discrimination smh"
214,"Same here. Was asked several times over the weekend to show my vaccine pass, but only one place actually scanned it. https://t.co/Nv23lkAYE1"
215,I have no issue with the vaccine mandate. Nor any booster shots. You lot who do. What are you scared of?  My vaccine pass is for official scanning. Not Twitter nosying. https://t.co/SKZpcyrtdM
216,@101Slowdown I am very certain about this. A number of sectors have to have vaccinated staff whether or not they choose to use the vaccine pass system. Coffee shops fall into this category.
217,On Friday I congratulated the server at Starbucks in Chartwell Square for being the first to scan my vaccine pass. She said she had that comment a lot on Friday. https://t.co/X0wdyqlKsc
218,"@MarkHubbard33 @SteveHa09255868 I'm guessing they decide to choose to adopt the Vaccine Pass. I've no issue with that. I was impressed with their system which did not require a staff physically doing the scanning, which was the case elsewhere I've been to. https://t.co/ouUmyqbPX3"
219,"At Orange, events can go ahead without vaccine passes for up to 50 people. If you're not having it at home there are plenty of venues that are happy with either this 50-people rule or My Vaccine Pass, so please consider organising your events there. Discrimination is not OK♥️"
220,My Vaccine Pass has disappeared from home screen on my phone twice now.  Anyone else have this happen?
221,@Djanego2 This is so sad. I was worried about my dad and his vaccine pass. So I just got it printed and laminated at Warehouse Stationery. A little bit of empathy goes a long way. Especially for our elderly who are not tech savvy.
222,"Oh well, just got my vaccine pass, but in my birthname, and not in my preferred name, that was a hassle, even though I've used my preferred name to access HRT therapy for over 3 years, hard case i was vaxxed under my preferred name, just wondering how many other trans having issu"
223,"Due to Android/Google constantly removing the homescreen shortcut to my vaccine pass in Google Pay. Took a screen shot of it and am using it as my lock screen, should do the job!"
224,The Realm restaurant with smooth vaccine pass process. Need to show your pass as they take your order.
225,"@RolandM16593288 Thus far nowhere I've been to, hv checked ID = same as on the vaccine pass. I think a high level of trust is operating at the moment tt assumes no one is using a fake Pass, until someone does so. Then I guess there'll be a scramble to check or to devise a more efficient scanner."
226,"Well done Duck Island Ice Cream. Most efficient vaccine pass scanning system I've encountered since Day 1 of Orange.
https://t.co/6iTGLxZvRW

#VaccinePassports 
#scanning https://t.co/EFR48ic31u"
227,"Protesters have vowed to ""continue weekly rallies and ramp up the disruption"" against coronavirus vaccine mandates and new pandemic laws that was passed parliament this week @SkyNewsAust https://t.co/rYhQADkR5u"
228,Karen's thinking businesses care about losing them as a $5.50 coffee customer for not presenting their vaccine pass https://t.co/NxYBquNIjg
229,"Aw bless the lovely Samoan elder who showed me his vaccine pass as I took his food order after getting his booster in vax event last night. He’s so proud of his vaccine pass on his phone his daughter downloaded it and showed him how to bring up, told him Malo lava"
230,@Writer_Caroline Walked into St Lukes chemist this morning for my 3rd shot... flashing my vaccine pass and scanning in like a gun fighter!!!🔫
231,"My local Mexican Restaurant  had a one bad experience .The Waiter was told us New Zealanders don’t do this .
When he asked for a  Vaccine Pass. 
However by in large people have been fantastic."
232,"@StephDyhrberg I just put up a post on Facebook pointing out that it is an act of kindness to walk in with your vaccine pass already visible so staff don’t have to ask. Nice though it would be, we can’t stop the jerks but being proactive takes some of the stress out and normalises it."
233,Still no response from @MBIEgovtnz as to when my vaccine pass reader for the RSA will arrive.
234,"Got my vaccine pass yesterday. It was very easy, i did it on my phone and it took 5 mins max. In that way, it was much like getting vaccinated. 
#fuckcovid #GetVaxxed"
235,"I used my vaccine pass for the first time today to enjoy a coffee with my sister. So easy! 
It was comforting to know that everyone inside was double jabbed. https://t.co/X4UE9a2mBj"
236,Getting your vaccine pass verified to dine in feels like you're entering into a VIP area https://t.co/pUCfZMWcbu
237,@chrishipkins looking very festive on @NewshubNationNZ today. Happy to hear that Santa has a Vaccine Pass and has been cleared to visit NZ on Christmas Eve. https://t.co/HtrJQ91Xyo
238,"Finally got my exemption email from the Ministry of Health, had to use it at Starbucks this morning which was a drama for the poor unprepared employees who have to enforce the vaccine pass (which I do agree with as a concept)"
239,Does anyone else's Google Pay app randomly remove your vaccine pass from your home screen?
240,"Only for those who have #vaccinepass are allowed to sit at the Food Court upstairs inside North City Shopping Centre
#poriruacity #OrangeTrafficLightSystem https://t.co/heEwGF4jQf"
241,"Vaccine pass works as Apple Watch face, even with time display."
242,@FoxyLustyGrover Does it make the vaccine more efficacious? Because I've had 2 moderna doses but not pass
243,So disappointing how many businesses are unproblematically perpetuating the ‘vaccine pass requirements are discrimination’ discourse but saying things like ‘were gonna just do takeaway so we don’t discriminate’ or ‘shops don’t need vaccine certs so yay no discrimination’ etc etc.
244,Thought: I was really surprised we didn't have to show our Vaccine pass before boarding our @FlyAirNZ  flight from CHC to ZQN.
245,"Today in New Zealand those obeying @jacindaardern's vaccine pass traffic light system are beginning to realise, along w/the removal of the ""unvaccinated"" from society,goes all creativity,comedy, drama,music laughter &amp; SOUL
Eventually they'll awake from creative starvation #FreeNZ https://t.co/yiexW0qAtv"
246,#auckland no one checked my vaccine pass ..
247,"Ratshit, couldn't go into our family lawyer's office as I'm having issues with my vaccine pass, I got vaxxed in my preferred name at turuki health, but he came out anyway and another step closer to distribution,rang upMOH, further updates, still no vpass,"
248,Pro Tip - Save your Vaccine Pass on your Lock Screen so you can show it without having to faff around with unlocking your phone and opening Wallet. (especially with a mask on). https://t.co/jATocES4yn
249,I had forgotten how lovely it is to talk to strangers! Everyone in Auckland is so friendly today. The vaccine pass scanner at Crave cafe is the nicest hospo worker I have met and the server at Lamplight books could be my new best friend😆
250,"My Samsung Note 20 phone updated last night. My vaccine pass has been wiped off. Tried to reinstall, told email address invalid. Where has my patience gone."
251,The Ministry of Health is useless. My Mum has her middle name missing from the vaccine pass and my Dad’s middle name is spelt incorrectly. Surely someone is checking the data entry or how do these idiots keep their jobs. #MoH #DataErrors
252,St John's in the City - Special Announcement about vaccine pass at Church https://t.co/0Rb0vX91Cd
253,First vaccine pass scan ✌️
254,Managed to use my vaccine pass before 8am.  Easy peasy https://t.co/jSw0ZDa0g6
255,"Online offerings à la lockdown will also be made available, e.g. click &amp; collect books (which never stopped), and virtual exercise classes where possible. Anyone wanting assistance with downloading/printing/laminating a vaccine pass can visit the small libraries or SDC HQ 💗"
256,"Welcome to Orange 🧡 
Rule of thumb: larger Selwyn council facilities now require a vaccine pass; smaller ones do not. Libraries (other than Te Ara Ātea) are hoping to remain pass-free, however this may change. 
https://t.co/6LMVSa00rx https://t.co/DVs9H60UEw"
257,Showed my vaccine pass for the first time this morning when I went to the pool. I was absurdly pleased to answer yes when the attendant asked me for it. Easy as. 🤓💉💉
258,"First use of My Vaccine Pass at local cafe (Word of Mouth Catering), very seamless, an extra scan and all done. Staff feeling some trepidation for anyone reacting badly to being asked, so be cool Wellington and treat front facing staff with patience and respect #trafficlights"
259,Guess who is still waiting on @covid19nz to recognise my overseas vaccines so I can get an NZ vaccine pass…? That would be me. They were meant to email out exemption emails tonight for those of us still being processed but so far nothing 😭😬
260,"no one

me walking into the local cafe with my vaccine pass tomorrow morning https://t.co/4L2BPyZ8iF"
261,My partner who needed to make an 0800 number for hours  that nobody  answered to get a vaccine pass went to a local pharmacy and got it straight  away. Why wasn't  this sort of access available  from the start? Poor planning is why
262,"Old pic but these my aunties who were stressed about vaccine pass coz they don’t have emails, printers, cellphones, their name on nhi is in English but passport has Samoan name, 45mins on 0800 to be told to change nhi name to passport. I took them to local pharmacy done in 5mins https://t.co/8OLHJD7Zet"
263,"Tomorrow we open the doors to Framework Orange: please continue to wear face coverings, scan in upon entry and have your My Vaccine Pass ready for checking at the cafe counter. https://t.co/He1aG5lBFj"
264,"So many emails with a weepy ""it's been the hardest decision..."" or ""it breaks my heart..."" about needing to implement a vaccine pass system.

I guess the sorrow depends on the ratio of entitled affluent anti-vaxxers vs the other 90% of vaccinated NZers that use your business."
265,@thewildernerd yes and your vaccine pass should be there as well. you may have to swipe up to show the QR code.
266,@damianchristie @CowboysDickson @cjhood71 @ricardominyardo What about the sentence that says the mandate applies whether or not the business uses the My Vaccine Pass or not? And then there’s this: https://t.co/SdQAXpMTJm
267,@ElleBee54 @rticle @chrishipkins @covid19nz It's not the wallet disappearing. It's the shortcut to the vaccine pass. I don't keep the wallet on my homepage.
268,"My vaccine doses administered in Australia have been integrated into the NZ system pretty quickly! 

I’ll still have to wait a bit though before I can get a pass for my phone. https://t.co/2SH7Htr8cj"
269,Not drinking this Christmas. Hardly ever do cause Christmas is for my lil family. But definitely gonna drink for New Years. May invite a few friends over vaccine pass  invites only
270,"Anyone else finding that their Covid Vaccine Pass keeps disappearing off your phone's home screen? 

That's gonna be really annoying if I have to keep hunting for it. @chrishipkins @covid19nz"
271,Still haven't go my vaccine pass only cause I didn't wanna wait in long as queues. I need to go in to AA to verify real me but the last time I went there I was waiting in line for 2hrs.
272,When you got John Campbell coming out to your hood but first you gotta go sort out your aunty’s vaccine pass coz her doctor used a palagi name for her NHI number and it doesn’t match her actual Samoan name in her passport then fit in site visit for black power vax event.
273,"@whaeavee My sister got an email message from MO H saying click on this link re vaccine pass etc so she did but she also had the nous to ri g them and they said delete immediately, it's a scam.These scammers are so clever.
Well done."
274,"@covid19nz My 13yo sister is trying to get her My Vaccine Pass using her passport which is expired by just over two months, but it won’t accept it. Why can’t the system take the approach of most other companies and govt depts and accept passports 1 or 2 years past their expiry?"
275,"Still no luck getting my vaccine pass! 
Boosted and everything, how ironic😭@covid19nz @minhealthnz HELP!!"
276,"Still trying to get my vaccine pass… 
😑 @minhealthnz 
After 25 min the phone call was cut off https://t.co/xmsrgPHVp4"
277,@publicaddress I'm no antivaxer but check out the privacy policy for adding your vaccine pass to Google wallet (G pay) as per MOH advice... Google is told *everything* including your test results and medical provider https://t.co/GYKYfL0A8o
278,My beautiful best friend is having surgery tomorrow to remove a cancerous tumour. We are both relieved that the vaccine mandate means the team looking after her are much less likely to pass on Covid. I’m on the ‘freedom to have expert care at the lowest risk’ side of this debate.
279,Vaccine Pass received and added :)
280,Just applied for my vaccine pass :)
281,"My Vaccine Pass is an example of what you get when you rush a tech project

https://t.co/i3gKRz8UnY"
282,"some anti-vaxxers were holding up signs on the side of the road saying shit like “VACCINES SHOULDN’T BE MANDATORY” and i accidentally let out the biiiiiiggest laugh as i read it, making direct contact as i passed  them on my motorbike lmaooo"
283,Went to barbers to finally get a haircut and was pretty happy they scanned my vaccine pass before entry. First time using the system and it worked perfectly.
284,"@SachaDylan @bjjanssen @LewSOS @tslumley In a sense the database already exists. If a venue doesn't insist on checking your vaccine pass with the app, and then verifying your identity then write them a 1 star review to that effect on google"
285,@drayeshaverrall @chrishipkins @covid19nz could you please clarify vaccine requirements for staff in cafes/hospitality that do NOT intend to use vaccine pass for customers (e.g. a cafe choosing to operate contactless in Orange)? Can you point to somewhere this is written down? Tx
286,"I am already getting messages from businesses I use, to say that from now on they will require the vaccine pass."
287,@ScottMorrisonMP May you please offer more possibilities. For logistic and immunology the best option should be The Janssen (Johnson and Johnson) Vaccine. Do something good before pass to history as worst and the most lier Aussie PM.
288,"Vaccine pass 💉 ✅ = haircut level unlocked 💈💇🏻‍♂️🔓

Excellent experience at Gents and Rascals in Auckland CBD this morning 😀 https://t.co/K10ELV9bvq"
289,@CliffordHayesMP and @RodBarton4 will cave in on the vaccine mandates to get the bill passed as Dan said its non negotiable.  Having a vaccine mandate is inhuman and should be a non negotiable to scrap it and set and end date before Christmas 2021.
290,The whole getting the My Vaccine Pass experience has been superb - our family all had RealMe accounts which made everything go smoothly. #COVID19nz
291,"What's  the matter with these people? My partner,a resident for years  but not a citizen,has to ring an 0800 number that doesn't  work (so far)to get a vaccine pass she is entitled  to and Govt says must have.Organisation needed. Pollyanna fails again"
292,The Mackay Regional Council has passed a motion calling on the State Government to provide more information on vaccine mandates. Cheers heard from so-called freedom protestors outside the meeting soon after the motion passed. They’d been asking for council to condemn the mandate https://t.co/HeAB0F7cn9
293,"@savage_progress @badzoot7 @Judith_FunTimes No one knows the answer yet to the continuation of vaccines.Many illnesses like polio, have been eradicated due to vaccines. I get the flu vaccine yearly. I don't find impinges on my life, same with covid vax. I would hate to pass on covid to someone who is medically vulnerable."
294,@LuciaMariaNZ @NZNationalParty I'd suggest it's you that needs to explain what other reasons there could be for a vaccine pass since you appear to be the one casting aspersions?
295,Got my vaccine pass. New Zealander Government in really small letters the rest in Maori.  This is not right on any level.
296,"@annelisegoodwin https://t.co/DRF6ob9Fu0

Under “about My Vaccine Pass”"
297,@jennym1111 @LewSOS No (the vaccine pass is also for those who have a legitimate exemption)
298,"I hope the government has tested the design on $150 Androids with potatoes for cameras, because I’m guessing that’s what large companies will deploy to their security staff.

The vaccine pass QR codes have a lot of squares, and are very small — so scanning may be quite finicky https://t.co/W4339aIcXZ"
299,"My electronic #VaccinePass was scanned at @LesMills tonight as the gym is helping @minhealthnz trial the system. 

When it’s mandatory to be vaccinated and in combination with masks, hand &amp; cough hygiene, distancing 😷 🧼 ↔️ , it will feel safer working out 💪🏽(not my actual arm)."
300,"@FlyAirNZ Hi there, I am flying from Dunedin to Wellington in a couple weeks, will I need my vaccine pass to get on the flight??"
301,"Well, the vaccine pass was a breeze to download."
302,"Damn I don't think I can get a vaccine pass or certificate, I got double vaxxed under my preferred name, my IDs are still in my birthname, haven't changed them yet, bit iffy changing them before distribution from family trust, but I've still got the vax cards from turuki"
303,@ChrisEichbaum I think @andrewtychen mentioned the other day that posting your vaccine pass online was perhaps not the wisest move....
304,"Just got my Vaccine Pass.. yook me 10-15 minutes purely because I can't remember passwords etc.. old age..lol.. but it was a simple process once that was all settled.
Valid for 6 months... I can now leave Auckland on Dec 15 if I want to that is👍🏻👴🏻"
305,"Don’t forget to download your Aotearoa Vaccine Pass. 900,000 have already done so. https://t.co/ZaeHwASPAz"
306,@covid19nz Hi it’s not the vaccine pass I’m asking about it’s the ability to scan the QR code’s going into shops without a phone or writing down details. There was talk last year of a card for elderly people to be able to scan. Is this happening . Elderly parents don’t have a phone
307,Got my vaccine pass and stuck it in Apple wallet. Too easy. Wish the tracer app could be put in the wallet too.  #VaccinePassports
308,@robeanne @marsiaj The reason the app doesn't have the vaccine pass is because Apple and Google refused to have it as part of the app.
309,Okay dumb question. What does someone reading the QR code from my Vaccine Pass need? I've tried scanning my partner's and I just get a bunch of crappy text
310,Got both “My Vaccine Pass” &amp; “My Vaccine International Passport” this morning. Time to travel!
311,Got up early (4am) completed Vaccine pass info online. Boom. All done.
312,@TheNerdofLife @theTiser Denialists ? Is that an actual word?  these aren't the same vaccines as all the other vaccines and it was thrown together in 9 months &amp;  there hasn't been any clinical trials and if there is adverse effects we can't hold any of these companies liable lol I'll pass
313,@BR3NDA @ColleenKilwort1 I'm super pleased with the whole vaccine pass process. My only issue was the final hurdle of saving it into Google Pay. No one had exactly explained that step - until I asked Twitter and Twitter came through for me.
314,"I have received My Vaccine Pass.
But for the life of me, I can not figure out how to get it into the Google Pay Wallet on my Samsung 10.
Please help me @chrishipkins. Pretty please. https://t.co/A6pdWTznv9"
315,"Just so you know if you’re trying to request your vaccine pass, this is happening at the mo. I mean I’m definitely fully vaccinated… https://t.co/T8q2MYR1h9"
316,@aaron_pearce (Have emailed off my details so hopefully I'll be able to have my own NZ Vaccine Pass by the end of the year)
317,"@aaron_pearce Fair enough. 

It's probably also quicker than digging through a stack of passes ;P

(Example of how it would work with the double press side button. 

Double press &gt; brings up Apple Pay &gt; tap away &gt; tap on vaccine pass) https://t.co/MyBzbM64lQ"
318,"#BreakingNews From 26 November, #Covaxin is part of the 8 approved vaccines that can be used as proof of vaccine status when applying for My Vaccine Pass
Read full story here https://t.co/eii21t4kU8

#vaccinationnz #covid19nz #iwk #indianweekender #kiwiindians https://t.co/fVaZnsPJst"
319,"Get your vaccine pass NZ https://t.co/qpqdaLfc9P

Live today! Just got mine. Quick and pretty straightforward"
320,Vaccine pass is even synced to the wallet on my Apple Watch! Very impressive! https://t.co/qBpcVPte1e
321,downloaded my vaccine pass. now where’s my actual treat of 1 millions dollars
322,"@MitchKinney I don’t think that’s likely - here in Oz you just need your vaccine pass, and I’d imagine NZ will be the same.

Showing ID as well might be considered a stretch too far etc…"
323,"Unfortunately, New Zealand’s newly launched vaccine pass has the exact same issue, meaning it’s entirely shareable with mates. https://t.co/K7IFoRLRGj"
324,@KorimakoEcology Need a warden at every hut if they want to require vaccine pass. Tracks are open air so very low risk. Personally I would keep my distance and wear a mask when sharing a hut with someone I don't know.
325,"The whole world researed the vaccines and had to pass so many hinderrnces by the TGA,s everywhere while people were dying. https://t.co/GtPenJjjWw"
326,Gee Jacinda Expected you to be passed over by the knee jerk bullsh*t. You invested in vaccines like https://t.co/TyVdgHOrJJ🤮 too?. Get in quick they stop working after 6 months . Best you buy booster. Stuffs up my plan to immigrate. Seems a politician is a politician. 😩 https://t.co/cBdXeWygXw
327,@Christi77079326 @RichardLongC14 @LesleyM86542546 @rnz_news I don’t care if you’re vaccinated or not.  It’s absolutely your choice.  Why can’t anti-vaccine people acknowledge that their decision could affect the innocent?  I can acknowledge that even the vaccinated can pass on COVID.  We’re taking steps to try and prevent that though.
328,"Vaccination Pass issue 2.
Don't call it date of expiry. As well as bad jokes @itsPreetPatel you will feel into conspiracy theories that this is the date the vacvoine us supposed to kill us.

Instead at top Vaccine Pass Valid Until 31 Jan 2022.

First thing to see and check 2/3"
329,"@KevinBRoss4 @FollowChris @PanvidyaMagnus @BadMedicalTakes These two govt reports show how, as the vaccine waines, they now remove the inconvenient data sets from the report
Go check out the ages over 30
All higher cases than unvaxxed
&amp; since kids dont pass on covid to adults, &amp; far less likely to die from it than the flu
its MADNESS https://t.co/09l96rsc3r"
330,Doesn't matter  they're no good without the double vaccine. Still has to be done cant do a test and pop a pill to get in with the vaccinated THEY DONT PASS IT ON.  🙄 https://t.co/6DAGRdJu55
331,Nz tech firm MATTR developing the upcoming vaccine pass app - here’s everything I was able to glean from MOH #COVID19 #myvaxpass https://t.co/UVajdBYf1n via @thebitnz
332,Great discussion here from Andrew on the proposed vaccine pass https://t.co/HMNcsNNCx7
333,"@SiuMaiSam1 @Bid249 @NZStuff What evidence is there? I'm only wanting to know. Things get twisted, like that poor fella who passed away and everyone said it was due to the vaccine - and it wasn't."
334,"Expected Pfizer will apply to Medsafe this week for the pediatric Pfizer vaccine for 5-11 year olds. Only the US has approved the pediatric version so far. Once it has passed all the hoops in NZ, pediatric vaccine will be available in 2022. 😢 #Covid19"
335,@CryptoZapper35 @radionz You understand that the vaccine is not Covid you will become infected from Covid if exposed to the virus. The advantage of having had the vaccine is your immune system knows how to deal with Covid. As time passed your immune response wains it's common with all vaccines.
336,"Covid-19 deaths pass 5 million worldwide...many unaccounted.
250 million cases worldwide.
746,000 deaths in USA alone.
20 months of devastation and 
there are still current outbreaks.
Many not vaccinated.
Vaccine is the solution.
@JohnsHopkins
https://t.co/vFPLwvaKSp"
337,"@Nic21121970 @PeterPyke I'll assume you are not a troll. Unlike say polio, the vaccine dosen't stop you getting Covid-19. It does however stop it getting into your blood and causing serious illness. So even the vaccinated can catch and pass on the virus. Hence the requirement to still get tested."
338,"@AlisterAir @fictillius I think it’s in relation to NSW ending the vaccine pass in hospitality, etc. Doesn’t want to eat with the unvaccinated!"
339,"@sibmcg @ledow When my father passed earlier this year, my anti-vaxx SiL tried to spin his death being vaccine-related &amp; we shut 👏 her 👏 right 👏 down.

How could anyone be so heartless to even attempt that with my newly bereaved mum? 

Zero compassion; they just want to be proven right

😤😤"
340,"@farmgeek As an example this Pfizer vaccine side effects are harmful to me so I will pass due to my medical history. How about ya worry about yourself and if you want to raise up on issues here are a few - homelessness, housing crises, rent vs inflation, funding for local sports, icu prep"
341,@Ugh4321 I hope she can change her mind with being vaccinated. The antibodies from the covid vaccine help protect baby whilst in utero. Also antibodies pass through the breastmilk and protect baby that way as well.
342,@Stass1 @Mustang47636855 @_juliabradley @DanielAndrewsMP @SkyNewsAust Not true my unvaxed BIL gave to his fully vaxed 70yo immuno compromised dad. The fully vaxed got no symptoms &amp; didn't pass onto their fully vaxed partner. The unvaxed had more than mild symptoms &amp; gave to his unvaxed partner. The vaccine can limit transmission to others.
343,"1 billion vaccine doses administered in 9 months Wow ! For all the snide remarks westerners pass about India, this is something they cant do even in their wildest dreams. Yes I'm looking at you Australia 😒"
344,@kiwifella351 @PieterVreugden1 @cdstg @NZStuff Actually the job thing is about health and safety.  It’s your choice not to take the vaccine just like it’s a business choice to not have people who can pass on a deadly virus.  It’s all about the bottom line.
345,"The Ministry of Health, NZCOM, Midwifery Council and IMAC have recommended that pregnant women receive the COVID vaccine at any stage of their pregnancy.

The vaccine does not pass through the placenta. The antibodies produced by the covid vaccine cross the placenta to bubs."
346,"Demonstration in #Israel against the health pass, over 1.9 million residents who received their 2nd dose of #vaccine more than 6 months ago and who have not received their 3rd dose will lose their health passport #protests #COVID19 #VaccinePassports #
https://t.co/yO46gV3RPr https://t.co/JHQI90kS07"
347,Can confirm cramps after the Pfizer vaccine have not passed the vibe check and I’d like to be buried alive immediately
348,@JustRandomReply Or if your jab expires &amp; you don't get the booster. Or if they mandate any other vaccines or treatments. If you think it ends there you haven't been paying attention. As Dan said next year it will be a Booster pass. Just like Israel expires every 6 months then you're unvaccinated
349,"@Vaccineswork21 They wont do it, they have no idea of danger, just want to have fun and so zero distancing, also much less likely to catch virus than an adult or pass it on read dr jin Russell paediatrician she explains about children and vaccines and why they need to be in school"
350,@medickinson Vaccines for teachers is protecting the teacher. A vaccinated or unvaccinated person can still pass the virus on
